False Positive Rate,True Positive Rate,Threshold
0.027573622586040854,0.8559373116335142,0.6669493300816829
0.02777636981093821,0.8559373116335142,0.6656650772258356
0.027827056617162553,0.8559373116335142,0.6653652042402041
0.027928430229611233,0.85623869801085,0.665
0.027928430229611233,0.8565400843881856,0.6645790043290043
0.027979117035835572,0.8565400843881856,0.6641336674832249
0.027979117035835572,0.8568414707655214,0.6625
0.02802980384205991,0.8571428571428571,0.6624816572163151
0.02802980384205991,0.8574442435201929,0.6621156204906202
0.028080490648284252,0.8574442435201929,0.6620236291486288
0.02813117745450859,0.8577456298975287,0.6617343289055161
0.02823255106695727,0.8583484026522001,0.66
0.02823255106695727,0.8586497890295358,0.658861111111111
0.02828323787318161,0.8586497890295358,0.6586666666666667
0.02828323787318161,0.8589511754068716,0.6554718227775029
0.028435298291854632,0.8598553345388789,0.655
0.02848598509807897,0.8598553345388789,0.6544301948051945
0.02848598509807897,0.8604581072935503,0.6532738095238095
0.02853667190430331,0.8604581072935503,0.6520948357198355
0.02853667190430331,0.8607594936708861,0.6514545454545455
0.02858735871052765,0.8607594936708861,0.6500277777777776
0.028688732322976328,0.8610608800482218,0.65
0.02873941912920067,0.8610608800482218,0.649587676212676
0.02909422677277105,0.8616636528028933,0.6491476911910836
0.02909422677277105,0.861965039180229,0.6488443970245441
0.029195600385219726,0.861965039180229,0.6481226832592932
0.029398347610117087,0.861965039180229,0.6450946969696968
0.029499721222565767,0.8625678119349005,0.645
0.029550408028790106,0.8625678119349005,0.6438333333333333
0.029550408028790106,0.8628691983122363,0.6433333333333334
0.029601094835014444,0.8628691983122363,0.6410310245310247
0.029702468447463125,0.8628691983122363,0.6404563492063491
0.029803842059911805,0.864376130198915,0.64
0.029905215672360486,0.864376130198915,0.6371651404151405
0.030412083734603884,0.864376130198915,0.6360130201632351
0.030462770540828223,0.864376130198915,0.6352813852813853
0.03066551776572558,0.8652802893309223,0.635
0.030716204571949922,0.8652802893309223,0.634015873015873
0.030817578184398602,0.865581675708258,0.6339051833270475
0.03091895179684728,0.865581675708258,0.6327435064935065
0.03091895179684728,0.8661844484629295,0.6326190476190476
0.03096963860307162,0.8661844484629295,0.63086788790256
0.0310710122155203,0.8664858348402652,0.63
0.03117238582796898,0.8664858348402652,0.6294015151515151
0.03122307263419332,0.8664858348402652,0.6292857142857143
0.03122307263419332,0.866787221217601,0.6290300968872398
0.03142581985909068,0.866787221217601,0.6286471613998744
0.03152719347153936,0.866787221217601,0.6279523809523809
0.03152719347153936,0.8670886075949367,0.6275
0.0315778802777637,0.8670886075949367,0.6261647657897652
0.0315778802777637,0.8676913803496082,0.625
0.0315778802777637,0.8679927667269439,0.6242857142857143
0.031628567083988035,0.8679927667269439,0.6232753759398496
0.031628567083988035,0.8685955394816154,0.6210548340548339
0.03172994069643672,0.8685955394816154,0.6206792582417583
0.031882001115109734,0.8688969258589512,0.62
0.031882001115109734,0.869198312236287,0.618452380952381
0.03193268792133408,0.869198312236287,0.618125
0.03193268792133408,0.8694996986136226,0.6173968253968254
0.03203406153378276,0.8698010849909584,0.6171000304912174
0.03218612195245578,0.8698010849909584,0.6158292124542124
0.032338182371128794,0.8701024713682941,0.6157632859082508
0.03249024278980182,0.8701024713682941,0.6151017454767449
0.032591616402250494,0.8710066305003014,0.615
0.03269299001469917,0.8710066305003014,0.613155303030303
0.03269299001469917,0.8713080168776371,0.6117857142857143
0.032743676820923516,0.8713080168776371,0.6114861111111108
0.032743676820923516,0.8719107896323086,0.6104633838383837
0.03284505043337219,0.8722121760096444,0.61
0.03284505043337219,0.8725135623869801,0.6095675990675992
0.03289573723959653,0.8725135623869801,0.6091666666666667
0.03309848446449389,0.8737191078963231,0.6088201787862433
0.03314917127071823,0.8737191078963231,0.6076028787118268
0.033250544883166915,0.8740204942736588,0.6057947909391574
0.03340260530183993,0.8752260397830018,0.605
0.03340260530183993,0.8755274261603375,0.604
0.03355466572051295,0.8755274261603375,0.6026201298701299
0.03360535252673729,0.8755274261603375,0.6015217391304347
0.03380809975163465,0.8767329716696806,0.6
0.03396016017030767,0.8767329716696806,0.5990613663969853
0.034010846976532005,0.8767329716696806,0.5981689144189148
0.034010846976532005,0.877335744424352,0.5976284410034409
0.034010846976532005,0.8776371308016878,0.5975
0.03406153378275635,0.8776371308016878,0.5974535533910533
0.03416290739520503,0.8776371308016878,0.5970598845598848
0.034213594201429366,0.8776371308016878,0.5968756105006104
0.034213594201429366,0.8779385171790235,0.5964136655058934
0.034264281007653705,0.8791440626883665,0.595
0.03436565462010239,0.8791440626883665,0.5943690476190475
0.034467028232551065,0.8791440626883665,0.5941069624819623
0.034517715038775404,0.8791440626883665,0.5940106560106557
0.034517715038775404,0.879746835443038,0.5923528971028972
0.03487252268234579,0.879746835443038,0.5908468206494508
0.034923209488570126,0.8809523809523809,0.59
0.03507526990724315,0.8818565400843882,0.585
0.03522733032591616,0.8818565400843882,0.5846905594405593
0.035379390744589186,0.8818565400843882,0.5823333333333334
0.03558213796948654,0.882157926461724,0.5814447225910355
0.03583557200060824,0.882157926461724,0.5806300030764762
0.035886258806832584,0.882157926461724,0.5805615356865357
0.0360383192255056,0.8827606992163954,0.58
0.03624106645040296,0.8827606992163954,0.5768696026196026
0.03634244006285164,0.8827606992163954,0.5762774741039834
0.03644381367530032,0.8830620855937311,0.575
0.03649450048152466,0.8830620855937311,0.5739461094461095
0.03649450048152466,0.8833634719710669,0.5729166666666666
0.036545187287749,0.8833634719710669,0.5728531746031745
0.036545187287749,0.8839662447257384,0.5688058608058608
0.036595874093973337,0.8839662447257384,0.5671799450549451
0.036899994931319374,0.8839662447257384,0.5659133706641022
0.036899994931319374,0.8842676311030742,0.5656071428571429
0.03700136854376806,0.8842676311030742,0.5652234015984017
0.0370520553499924,0.8842676311030742,0.5650975829725828
0.0370520553499924,0.8848704038577456,0.565
0.037102742156216735,0.8848704038577456,0.5645851838435042
0.037102742156216735,0.8854731766124171,0.5619444444444445
0.037153428962441074,0.8854731766124171,0.5609940476190477
0.037153428962441074,0.8857745629897529,0.5601903318903318
0.037558923412235795,0.8860759493670886,0.56
0.037761670637133156,0.8860759493670886,0.5560870379620381
0.03791373105580617,0.8860759493670886,0.555
0.038015104668254855,0.8860759493670886,0.5517738095238093
0.03842059911804957,0.8875828812537673,0.55
0.03847128592427391,0.8878842676311031,0.5494396015061649
0.03847128592427391,0.8881856540084389,0.549089285714286
0.03857265953672259,0.8881856540084389,0.5489486755103008
0.03862334634294693,0.8881856540084389,0.54875
0.03862334634294693,0.8884870403857745,0.5483333333333333
0.03882609356784429,0.8884870403857745,0.5477575596908362
0.03882609356784429,0.8887884267631103,0.5476468253968254
0.03958639566120939,0.8890898131404461,0.5474500854913483
0.03963708246743373,0.8890898131404461,0.5450108932461873
0.03978914288610674,0.8896925858951176,0.545
0.03989051649855543,0.8899939722724532,0.5443971276266178
0.039941203304779765,0.8899939722724532,0.5442857142857143
0.04004257691722844,0.8899939722724532,0.5427332806082805
0.04004257691722844,0.890295358649789,0.5425
0.04054944497947184,0.890295358649789,0.5399742895992897
0.04070150539814486,0.890295358649789,0.53981240981241
0.0407521922043692,0.890295358649789,0.5383333333333333
0.040904252623042224,0.890295358649789,0.5382913059163058
0.0410056262354909,0.890295358649789,0.5365486457986459
0.0412590602666126,0.890295358649789,0.5357925605798625
0.04130974707283694,0.890295358649789,0.5353739177489177
0.04141112068528562,0.8911995177817963,0.535
0.0415124942977343,0.8911995177817963,0.5348898459604463
0.041613867910182976,0.8911995177817963,0.5340752858252857
0.04196867555375336,0.8911995177817963,0.5328487648985548
0.0420193623599777,0.8911995177817963,0.5320555555555555
0.042120735972426375,0.8911995177817963,0.5314031385281387
0.04222210958487506,0.8911995177817963,0.5300714285714285
0.0425262304222211,0.891500904159132,0.53
0.0425262304222211,0.8921036769138035,0.5293165568092036
0.042627604034669773,0.8921036769138035,0.5292726301476299
0.04272897764711846,0.8921036769138035,0.5257422993672994
0.042830351259567134,0.8921036769138035,0.525630988458764
0.043033098484464495,0.892706449668475,0.525
0.04313447209691317,0.892706449668475,0.5248154761904762
0.04318515890313751,0.8930078360458107,0.524375
0.04318515890313751,0.8933092224231465,0.5226190476190476
0.043235845709361856,0.8933092224231465,0.5225
